date	hour	drivers_onduty	t_onduty	t_occupied	n_pass	n_trip	n_mile	earnings	precip
2011-12-26	14	17379	13010.867	3367.462	30979	16344	49733.749	195349.36	0
2011-12-26	15	18424	14055.368	3773.703	32285	16935	53778.666	212493.71	0
2011-12-26	16	17857	13570.007	3808.038	30626	15987	52811.344	215825.32	0
2011-12-26	17	19135	14620.405	4070.075	33616	17535	55280.301	229761.65	0
2011-12-26	18	20347	15490.133	4150.322	35111	18389	54834.137	233604.88	0
2011-12-26	19	19997	14702.553	3992.417	33484	17829	55621.05	233927.9	0
2011-12-26	20	17849	12954.047	3354.934	29915	15985	52920.573	210825.17	0
2011-12-26	21	17206	12411.086	3160.92	29581	15751	52776.798	203976.22	0
2011-12-26	22	16499	11889.432	2972.17	28252	15224	52800.343	199402.47	0
2011-12-26	23	13611	9766.556	2602.799	22112	12082	50509.602	182973.19	0
2011-12-27	0	8575	6012.7	1554.516	16851	9461	31212.735	113247.35	0
2011-12-27	1	6740	4546.143	1100.457	10377	5860	22859.425	80689.03	0
2011-12-27	2	4303	2937.476	711.735	6531	3760	14847.537	51378.47	0
2011-12-27	3	3042	2097.745	491.524	4680	2683	10350.507	35745.58	0
2011-12-27	4	2466	1666.354	431.753	3738	2166	10396.165	34954.3	0
2011-12-27	5	2749	1926.435	440.179	4079	2501	12027.526	40600.55	0
2011-12-27	6	6367	4480.642	979.091	9635	6117	22870.968	79333.45	0
2011-12-27	7	10152	7099.819	1525.702	14802	9440	31800.364	113773.21	0
2011-12-27	8	13946	10034.508	2305.866	21214	13135	38862.217	150127.58	0
2011-12-27	9	16338	11578.381	2848.024	25146	14988	42063.401	169756.57	0
2011-12-27	10	16912	12116.911	3023.305	26850	15503	45381.015	179312.46	0
2011-12-27	11	18011	13186.894	3292.22	29976	16534	45531.542	186190.59	0
2011-12-27	12	19748	14775.405	3794.01	33017	18138	48909.37	206426.92	0
2011-12-27	13	21131	15920.75	4307.424	36068	19575	53136.518	227344.01	0
2011-12-27	14	23181	18090.011	4838.91	39986	21522	58675.666	249013.35	0
2011-12-27	15	23727	18694.262	5738.247	39299	20720	60161.484	267800.94	0.02
2011-12-27	16	19244	14847.663	4482.788	30312	16024	47841.598	223827.23	0.08
2011-12-27	17	22250	17930.325	5282.298	37771	20709	53930.859	264800.98	0.07
2011-12-27	18	27302	21448.179	6479.239	45457	24944	64473.939	325339.29	0.23
2011-12-27	19	26390	19728.546	5638.59	43094	23686	64459.456	307875.37	0.34
2011-12-27	20	22628	16241.94	4215.344	37352	20519	57054.864	246126.84	0.1
2011-12-27	21	18823	13484.598	3344.377	31119	16995	52722.112	209607.86	0.17
2011-12-27	22	17923	12911.339	3250.1	30250	16326	56844.967	214179.67	0.01
2011-12-27	23	15569	11120.006	3029.882	24916	13646	58029.27	210036.92	0
2011-12-28	0	10347	7483.557	1988.277	20091	11465	41388.179	146803.98	0
2011-12-28	1	9092	6193.818	1601.892	13663	7768	36643.729	123696.49	0
2011-12-28	2	5779	3935.486	1003.717	8794	5088	22669.932	76827.29	0
2011-12-28	3	3880	2647.521	634.126	5852	3340	13844.332	47937.25	0
2011-12-28	4	3033	2039.689	526.408	4796	2705	12373.174	42152.56	0
2011-12-28	5	2946	2034.088	479.309	4158	2675	12857.111	43343.73	0
2011-12-28	6	6292	4449.464	950.834	9408	6030	22528.56	77204.81	0
2011-12-28	7	10473	7371.932	1557.134	15710	9896	30895.021	114017.55	0
2011-12-28	8	15127	10844.624	2504.795	23270	14440	42280.761	164034.1	0
2011-12-28	9	17835	12962.844	3087.747	28159	16467	45964.532	185515.79	0
2011-12-28	10	18603	13569.756	3426.632	30431	17172	48845.574	198661.01	0
2011-12-28	11	19769	14928.666	3895.14	32491	18144	49011.265	207914.26	0
2011-12-28	12	22369	17241.551	4607.221	36665	20324	54014.595	236668.88	0
2011-12-28	13	23061	17916.497	5211.086	37082	20406	55755.287	254295.66	0
2011-12-28	14	23391	18372.398	5358.006	37926	20612	60203.888	265106.69	0
2011-12-28	15	22298	17448.873	5336.549	35029	19057	59480.222	259529.58	0
2011-12-28	16	19358	14937.209	4468.97	29928	16153	50875.516	233612.93	0
2011-12-28	17	21656	17523.257	5356.978	36115	19645	55940.064	271576.7	0
2011-12-28	18	26275	20536.397	6188.697	42393	23255	65271.673	318968.37	0
2011-12-28	19	27471	20794.683	5952.18	46057	24855	69175.9	330342.34	0
2011-12-28	20	25454	18676.423	4955.446	42836	23251	68727.384	292220.52	0
2011-12-28	21	24309	17841.721	4448.344	42728	22676	68279.906	277832.65	0
2011-12-28	22	24264	18023.584	4588.005	43348	23127	71864.657	288430.37	0
2011-12-28	23	22356	16643.99	4513.184	38048	20375	76411.564	292032.84	0
2011-12-29	0	15498	11203.01	2982.946	32231	17608	52080.665	200931.5	0
2011-12-29	1	12927	9037.675	2183.264	20334	11311	40137.167	149180.97	0
2011-12-29	2	8725	6090.226	1432.978	13957	7801	27191.067	100780.25	0
2011-12-29	3	5865	4012.515	959.152	9074	5143	18907.24	69044.9	0
2011-12-29	4	4420	3025.714	780.492	6921	3985	17342.163	60743.22	0
2011-12-29	5	3427	2435.399	581.526	4913	3039	14993.937	50378.05	0
2011-12-29	6	6619	4645.02	1010.071	9835	6317	23348.116	80810.48	0
2011-12-29	7	11020	7750.409	1651.709	16732	10585	33329.859	121688.01	0
2011-12-29	8	15838	11332.044	2554.92	24681	15197	42538.942	167360.37	0
2011-12-29	9	19359	13994.486	3330.185	30955	18315	47946.318	198469.68	0
2011-12-29	10	20086	14697.779	3598.88	32727	18723	50190.893	206798.55	0
2011-12-29	11	20989	15827.247	4002.986	34753	19380	51227.543	215443.35	0
2011-12-29	12	22981	17520.308	4646.464	38137	21169	56517.055	243557.66	0
2011-12-29	13	23442	17952.554	4863.503	38971	21385	58067.209	252260.49	0
2011-12-29	14	24501	18973.684	5331.479	40768	22293	63907.717	274486.21	0
2011-12-29	15	23702	18562.815	5382.537	38213	20770	63255.617	271322.82	0
2011-12-29	16	20294	15600.818	4499.738	31860	17301	53430.132	242009.51	0
2011-12-29	17	22679	18072.287	5175.167	38421	20954	58937.951	276205.22	0
2011-12-29	18	27964	21879.136	6196.779	47015	25556	70145.714	335754.19	0
2011-12-29	19	28997	21892.919	6085.81	48812	26337	71995.646	342713.02	0
2011-12-29	20	26688	19826.017	5273.932	45005	24353	71864.331	307825.07	0
2011-12-29	21	25473	18854.013	4863.123	44109	23621	71795.642	295438.78	0
2011-12-29	22	25861	19298.53	4953.403	46136	24589	74494.028	302624.63	0
2011-12-29	23	24829	18809.608	5057.115	43193	23000	82131.477	321512.51	0
2011-12-30	0	18916	13983.775	3736.806	40875	21895	63187.105	247089.25	0
2011-12-30	1	17724	12490.756	3070.266	29310	16032	55559.545	209598.27	0
2011-12-30	2	13202	9363.907	2218.646	21943	12037	41690.949	155043.55	0
2011-12-30	3	9617	6815.241	1605.056	15482	8589	31206.849	113672.73	0
2011-12-30	4	6776	4704.027	1200.808	10619	5987	25647.399	89690.33	0
2011-12-30	5	4352	3085.471	754.981	6364	3828	19084.683	63663.42	0
2011-12-30	6	6496	4555.087	1049.128	9597	6172	24471.458	84046.33	0
2011-12-30	7	10075	7085.947	1501.156	15264	9566	30824.961	111429.85	0
2011-12-30	8	14177	10228.068	2277.363	21578	13397	40225.821	153927.08	0
2011-12-30	9	16888	12149.639	2867.169	26650	15644	44067.17	176645.86	0
2011-12-30	10	18054	13073.464	3189.565	29555	16803	47084.187	189044.03	0
2011-12-30	11	19562	14513.996	3648.163	32418	18191	49857.176	205409.85	0
2011-12-30	12	21073	16069.892	4209.28	35285	19641	55157.61	230120	0
2011-12-30	13	21798	16679.296	4375.675	36918	20417	56086.383	237015.14	0
2011-12-30	14	23244	18262.475	4890.677	39911	21703	64276.132	264573.17	0
2011-12-30	15	23155	18236.314	5081.364	38502	20822	65034.945	267799.74	0
2011-12-30	16	20443	15849.668	4362.685	32975	17776	56856.953	247973.18	0
2011-12-30	17	23011	17988.115	4949.833	40124	21676	63192.625	283280.48	0
2011-12-30	18	27503	21191.176	5832.928	46854	25380	72718.221	332307.22	0
2011-12-30	19	28756	21844.97	6037.967	49831	26509	74616.361	345117.61	0
2011-12-30	20	25610	19194.212	4990.411	43648	23190	68241.212	289867.02	0
2011-12-30	21	24853	18558.163	4806.382	43607	22914	71025.447	289117.27	0
2011-12-30	22	26328	19885.678	5125.506	47280	24757	75566.561	308174.36	0
2011-12-30	23	26943	21109.292	5975.34	48067	25030	88904.872	357066.96	0
2011-12-31	0	22874	17366.949	4934.895	51350	26849	74835.303	302557.97	0
2011-12-31	1	24122	17679.886	4432.102	42095	22340	74432.884	286615.93	0
2011-12-31	2	20148	14552.247	3586.951	34302	18395	63334.335	238909.47	0
2011-12-31	3	15977	11577.484	2817.612	26793	14316	52372.23	191697.67	0
2011-12-31	4	11359	8044.798	2091.833	18192	9873	42469.278	147747.82	0
2011-12-31	5	5527	3985.267	1010.725	7785	4521	23168.421	76957.21	0
2011-12-31	6	4349	3145.487	784.544	6136	3794	19842.86	63988.61	0
2011-12-31	7	5157	3683.328	833.827	7524	4618	21311.858	69154.02	0
2011-12-31	8	6568	4572.872	1013.781	10038	6074	23542.258	80228.39	0
2011-12-31	9	9914	6850.269	1463.408	16484	9626	29078.493	106162.43	0
2011-12-31	10	13056	9126.559	1957.891	22798	12668	36345.23	135911.32	0
2011-12-31	11	16206	11648.907	2544.404	28838	15924	42986.033	165808.02	0
2011-12-31	12	19597	14198.372	3300.379	35585	19515	52180.072	206152.7	0
2011-12-31	13	20556	15135.459	3456.352	37008	20243	53037.846	212802.56	0.01
2011-12-31	14	20816	15716.053	3626.481	36706	19973	56079.561	222448.39	0
2011-12-31	15	20981	16087.365	3705.13	37314	20292	57697.148	227652.53	0
2011-12-31	16	20028	15665.657	3520.618	35580	19241	55824.623	217785.14	0
2011-12-31	17	21839	16458.944	3863.375	39791	21477	59075.495	232758.49	0
2011-12-31	18	25411	18842.87	4548.323	46255	24993	66302.183	268135.85	0
2011-12-31	19	29163	22094.27	5374.117	54750	29095	78104.15	314864	0
2011-12-31	20	31813	24336.718	5919.571	61253	31578	84807.579	357702.11	0
2011-12-31	21	31996	24753.578	6212.908	62809	31306	85609.593	365606.27	0
2011-12-31	22	30221	23897.22	5889.98	57778	28854	82568.851	346467.32	0
2011-12-31	23	23962	18386.592	4727.689	42471	21894	72902.472	291448.84	0
2012-01-01	0	11568	9034.609	2328.508	20668	12601	32615.924	136577.49	0
2012-01-01	1	15110	11485.021	3302.753	22573	13621	44826.64	185085.69	0
2012-01-01	2	14183	10757.806	3025.172	20388	12629	44079.493	177960.16	0
2012-01-01	3	12501	9244.636	2535.427	17587	10974	40373.83	157009.04	0
2012-01-01	4	9778	6994.302	1899.171	12974	8524	33713.526	125426.19	0
2012-01-01	5	6249	4470.244	1165.108	7631	5250	22809.319	81341.2	0
2012-01-01	6	4164	2931.701	769.311	4791	3475	16848.246	55834.64	0
2012-01-01	7	3279	2303.382	593.518	3646	2754	14125.691	45946.15	0
2012-01-01	8	3036	2127.945	491.378	3564	2682	11836.48	38984.84	0
2012-01-01	9	3818	2752.425	595.199	4791	3532	13326.559	46325.07	0
2012-01-01	10	5144	3744.096	799.605	7134	4966	16616.348	59155.05	0
2012-01-01	11	6559	4791.873	1038.312	9491	6396	20332.074	74358.6	0
2012-01-01	12	7894	5782.706	1337.533	11435	7681	24835.602	92117.05	0
2012-01-01	13	8651	6351.685	1531.35	12789	8399	26800.384	101203.07	0
2012-01-01	14	9097	6788.805	1698.924	13275	8713	29865.459	111742.63	0
2012-01-01	15	9132	6852.531	1717.323	12882	8438	28975.632	109481.79	0
2012-01-01	16	8936	6594.044	1691.051	12469	8229	27342.25	106467.58	0
2012-01-01	17	9025	6897.264	1798.255	13078	8528	26820.754	105852.06	0
2012-01-01	18	10142	7632.407	2049.821	14419	9412	27473.097	114642.18	0
2012-01-01	19	9796	7310.349	1822.973	13530	8900	27361.293	108747.59	0.01
2012-01-01	20	9921	7166.364	1820.882	14721	9493	26927.602	113099.82	0
2012-01-01	21	7863	5674.686	1335.127	10993	7259	22960.289	90093.26	0.04
2012-01-01	22	7376	5168.452	1215.259	10042	6765	22626.902	85799.18	0
2012-01-01	23	7045	5309.178	1321.785	9945	6793	26200.922	96213.56	0
2012-01-02	0	10663	7372.149	1907.977	22037	12210	38075.97	141504.36	0
2012-01-02	1	9330	6334.722	1506.728	15570	8588	30613.702	112057.94	0
2012-01-02	2	6465	4384.459	1014.175	10846	5934	20500.777	75318.04	0
2012-01-02	3	4538	3175.08	738.476	7551	4126	15345.864	54881.7	0
2012-01-02	4	3756	2590.816	686.132	6091	3327	16691.251	56695.74	0
2012-01-02	5	3134	2242.479	582.862	4852	2808	16981.907	56176.04	0
2012-01-02	6	4137	2934.951	750.088	6093	3688	22266.084	71140.31	0
2012-01-02	7	5292	3650.235	873.616	7577	4765	24537.11	80012.85	0
2012-01-02	8	7336	5064.297	1101.07	11065	6804	26550.479	92060.86	0
2012-01-02	9	10243	7209.954	1498.09	16633	9799	32682.741	117312.81	0
2012-01-02	10	13014	9084.94	1963.93	21859	12513	39419.578	143908.08	0
2012-01-02	11	15527	10938.624	2438.939	26928	15114	45706.842	170548.79	0
2012-01-02	12	17749	12639.632	2903.466	31300	17489	51868.142	197252.13	0
2012-01-02	13	18992	13632.08	3163.501	33040	18374	54180.604	208202.62	0
2012-01-02	14	20408	15044.838	3626.909	35613	19740	63185.463	238364.64	0
2012-01-02	15	20948	15474.321	3893.417	35870	20035	65685.986	249806.87	0
2012-01-02	16	19739	14414.557	3611.129	33753	18695	60917.407	239377.73	0
2012-01-02	17	20158	14773.174	3693.017	34974	19442	60868.934	242712.43	0
2012-01-02	18	21779	15894.175	3921.357	37428	20858	64039.075	258065.77	0
2012-01-02	19	20449	14212.397	3378.023	34295	19013	55974.694	227666.8	0
2012-01-02	20	17534	12161.456	2819.856	29148	16333	51904.576	201814.59	0
2012-01-02	21	16440	11414.533	2672.159	27419	15344	52231.568	196449.31	0
2012-01-02	22	16134	11076.971	2699.917	27526	15250	52749.036	197433.02	0
2012-01-02	23	12176	8550.926	2203.511	19457	10930	47971.057	170397.36	0
2012-01-03	0	7912	5657.076	1447.348	15174	8702	32849.918	115364.13	0
2012-01-03	1	5997	4064.193	970.73	8940	5119	21859.202	76179.37	0
2012-01-03	2	3850	2608.11	620.432	5868	3314	13588.325	47627.29	0
2012-01-03	3	2606	1736.167	410.112	3991	2258	8767.584	31024.85	0
2012-01-03	4	2522	1768.467	445.34	3925	2283	11142.816	37732.74	0
2012-01-03	5	3914	2857.215	604.601	5646	3657	16332.847	56456.14	0
2012-01-03	6	10352	7654.576	1594.545	16050	10567	34959.608	124820.21	0
2012-01-03	7	18909	14059.425	3287.032	29902	18982	55756.87	213898.74	0
2012-01-03	8	24210	18082.135	4609.099	37796	23502	64202.66	266409.78	0
2012-01-03	9	23699	17058.402	4294.782	34870	21538	60230.327	252269.42	0
2012-01-03	10	20268	14374.769	3572.836	30185	18172	53659.026	215994.45	0
2012-01-03	11	19405	13996.411	3360.712	30566	17850	48984.085	200138.36	0
2012-01-03	12	20422	14710.101	3557.73	32440	18996	51289.827	211133.16	0
2012-01-03	13	20693	14889.735	3606.639	33326	19253	53798.319	218290.55	0
2012-01-03	14	22239	16260.212	4020.87	36550	21149	59717.632	241839.82	0
2012-01-03	15	22930	16563.038	4254.298	37693	21516	61585.955	250538.83	0
2012-01-03	16	20051	14545.091	3656.713	32818	18574	55807.857	237533.76	0
2012-01-03	17	22970	17056.638	4289.056	39006	22701	61440.272	270436.03	0
2012-01-03	18	28143	20854.106	5395.055	47250	27615	73613.554	335481.53	0
2012-01-03	19	27720	19810.261	4777.213	45496	26581	72864.058	320980.36	0
2012-01-03	20	24321	17217.858	3973.431	39326	23144	68238.339	276876.41	0
2012-01-03	21	22723	16302.21	3791.993	38005	21791	67922.006	266070.01	0
2012-01-03	22	19732	13718.87	3293.477	31973	18141	60035.192	232333.7	0
2012-01-03	23	14797	10314.033	2685.457	23290	13296	53720.62	196645.62	0
2012-01-04	0	9531	6508.182	1690.368	17870	10483	33565.374	124913.87	0
2012-01-04	1	6928	4650.696	1145.842	9947	5928	24517.826	86785.67	0
2012-01-04	2	4210	2867.136	666.563	6044	3605	13987.724	49556.23	0
2012-01-04	3	2886	1923.908	465.863	4196	2488	9623.578	34063.1	0
2012-01-04	4	2529	1692.875	440.833	3639	2243	10525.728	35298.42	0
2012-01-04	5	3577	2562.754	528.329	5196	3404	13305.532	47532.57	0
2012-01-04	6	10370	7623.111	1543.216	16421	10736	31534.002	115930.3	0
2012-01-04	7	20328	15187.241	3420.576	33185	20914	54177.886	216901.63	0
2012-01-04	8	26664	19977.203	5102.055	42388	26173	64681.288	284335.66	0
2012-01-04	9	26691	19537.104	5067.488	40280	24856	63923.609	282848.37	0
2012-01-04	10	22627	16327.075	4093.653	33600	20300	51979.3	227687.72	0
2012-01-04	11	21327	15581.706	3862.197	33289	19631	50287.535	217591.13	0
2012-01-04	12	22489	16289.34	4061.008	35474	20811	52099.125	229134.94	0
2012-01-04	13	22506	16413.19	4100.164	35368	20890	54504.923	234344.01	0
2012-01-04	14	23452	17378.936	4416.697	37321	21732	60743.415	253519.31	0
2012-01-04	15	23955	17532.287	4722.517	39031	22253	63039.249	265544.08	0
2012-01-04	16	20462	14847.407	3813.899	32396	18679	54088.031	238107.3	0
2012-01-04	17	23423	17576.899	4462.089	39892	23160	60284.69	275717.11	0
2012-01-04	18	28980	21664.268	5602.615	48342	28398	73251.947	341488.63	0
2012-01-04	19	29851	21743.664	5412.382	49020	28814	77557.962	352313.97	0
2012-01-04	20	26614	18983.257	4551.238	43169	25245	73121.717	304118.14	0
2012-01-04	21	24641	17576.718	4240.975	40972	23675	73504.877	293086.91	0
2012-01-04	22	23338	16596.168	4133.254	38942	22166	73696.017	288022.01	0
2012-01-04	23	17824	12523.316	3292.535	27307	15788	62019.677	232403.85	0
2012-01-05	0	10074	6945.088	1783.735	19122	10985	34412.742	129544.12	0
2012-01-05	1	7708	5196.409	1246.551	11269	6661	25746.431	92800.28	0
2012-01-05	2	4886	3245.949	773.204	7006	4203	15602.762	55978.25	0
2012-01-05	3	3320	2240.317	531.008	4926	2923	10827.998	38839.55	0
2012-01-05	4	2747	1854.005	459.4	3925	2386	10622.342	36530.31	0
2012-01-05	5	3576	2611.977	518.172	5240	3381	12820.903	46065.67	0
2012-01-05	6	10264	7403.274	1487.075	16082	10529	30553.162	112255.24	0
2012-01-05	7	20789	15608.96	3549.613	34076	21545	55719.084	222750.85	0
2012-01-05	8	27139	20954.16	5397.672	42977	26680	66285.592	294056.32	0
2012-01-05	9	26729	20147.894	5525.066	39049	24146	61577.107	287744.23	0
2012-01-05	10	23015	16867.514	4391.898	34293	20610	53861.052	239637.24	0
2012-01-05	11	21396	15710.548	4040.861	32544	19408	50001.618	221275.3	0
2012-01-05	12	22202	16381.761	4296.402	34437	20364	52013.639	232146.18	0
2012-01-05	13	22246	16433.057	4163.762	34578	20381	54082.46	233541.9	0
2012-01-05	14	24055	17837.675	4621.54	38557	22591	61937.132	261344.99	0
2012-01-05	15	23665	17498.905	4715.007	38040	21797	62752.299	263173.04	0
2012-01-05	16	20056	14612.482	3913.332	31554	18157	55036.002	240241.42	0
2012-01-05	17	22991	17522.389	4519.985	38686	22580	58833.485	272496.73	0
2012-01-05	18	29340	22066.233	5952.218	48801	28552	74399.191	351306.42	0
2012-01-05	19	30555	22412.71	5708.021	49933	29296	77442.129	358633.1	0
2012-01-05	20	28823	20766.405	5148.791	46953	27688	80765.5	338845.84	0
2012-01-05	21	27576	20093.665	4873.334	46402	26671	81486.056	329351.1	0
2012-01-05	22	26625	19346.373	4787.957	44176	25423	81653.33	324317.24	0
2012-01-05	23	22170	15933.845	4231.496	35390	20227	75533.94	291409.26	0
2012-01-06	0	13557	9604.919	2501.886	26175	15087	44729.38	174839.17	0
2012-01-06	1	11094	7457.608	1855.226	16664	9740	34788.443	130594.44	0
2012-01-06	2	7453	5060.285	1195.989	11227	6586	22820.091	85473.97	0
2012-01-06	3	4958	3395.444	798.989	7208	4235	16141.389	57983.21	0
2012-01-06	4	3908	2641.103	678.604	5744	3430	15364.355	52917.37	0
2012-01-06	5	4125	2895.467	630.452	6023	3844	15999.53	55338.17	0
2012-01-06	6	10290	7371.439	1515.486	16082	10332	32008.957	115623.98	0
2012-01-06	7	19578	14505.163	3281.276	32282	20136	52443.616	209719.86	0
2012-01-06	8	25819	19613.721	5111.279	41111	25443	63568.751	281392.64	0
2012-01-06	9	25883	19271.659	5114.367	38446	23807	60769.307	275466.85	0
2012-01-06	10	22363	16266.434	4049.331	33380	20159	51639.257	226294.11	0
2012-01-06	11	21460	15684.499	3888.122	33166	19779	50933.452	221261.23	0
2012-01-06	12	22128	16413.015	4117.569	35123	20846	53950.391	233624.29	0
2012-01-06	13	21603	15990.004	3987.382	34184	20303	54819.075	231486.93	0
2012-01-06	14	23093	17342.464	4653.284	37281	21727	59606.352	257288.62	0
2012-01-06	15	22267	16807.089	4872.9	34811	20114	58761.204	257702.31	0
2012-01-06	16	19740	14686.858	3992.077	30281	17390	52577.919	236692.23	0
2012-01-06	17	23392	17976.461	4672.841	38506	22623	59729.459	278095.28	0
2012-01-06	18	29755	22462.288	5989.57	48895	28677	74558.536	353579.09	0
2012-01-06	19	32507	24188.065	6325.931	54681	31529	83642.821	389630.25	0
2012-01-06	20	30460	22297.928	5631.423	51306	29115	81007.01	350301.86	0
2012-01-06	21	28479	20845.105	5124.095	48698	27113	78840.854	327142.67	0
2012-01-06	22	29331	21715.803	5418.58	51937	28611	83231.38	342505.67	0
2012-01-06	23	28670	21769.05	5979.085	50259	27342	92567.199	373831.72	0
2012-01-07	0	23697	18099.371	4974.3	51221	27900	75872.352	311620.25	0
2012-01-07	1	25496	18431.869	4664.684	42932	23559	76603.444	301812.42	0
2012-01-07	2	21205	15009.968	3763.841	35458	19552	65363.368	252842.8	0
2012-01-07	3	16644	11670.164	2926.522	26534	14921	53916.182	201464.52	0
2012-01-07	4	10755	7306.626	1969.796	16133	9117	39396.956	139389.91	0
2012-01-07	5	4917	3391.721	857.559	6798	4063	20868.433	69811.75	0
2012-01-07	6	4726	3353.019	781.791	6627	4202	19736.789	64905.01	0
2012-01-07	7	6969	4800.246	1076.053	10597	6583	24274.87	85232.84	0
2012-01-07	8	9846	6787.675	1450.671	15507	9593	29362.759	108684.56	0
2012-01-07	9	14371	10158.876	2139.983	24498	14458	37824.009	148290.69	0
2012-01-07	10	17734	12594.944	2706.57	30525	17575	44766.884	178441.09	0
2012-01-07	11	20363	14718.354	3345.351	35272	19979	51642.334	208608.21	0
